"Girokonto";"DE72 1203 0000 0011 4478 55"
""
"Zeitraum:";"01.07.2025 - 30.06.2026"
"Kontostand vom 30.06.2026:";"3.412,87 €"
""
"Buchungsdatum";"Wertstellung";"Status";"Zahlungspflichtige*r";"Zahlungsempfänger*in";"Verwendungszweck";"Umsatztyp";"IBAN";"Betrag (€)";"Gläubiger-ID";"Mandatsreferenz";"Kundenreferenz";"Kategorie";"Unterkategorie"
"04.06.26";"04.06.26";"Gebucht";"Lukas Mustermann";"O2 Telefonica";"Rechnung 06/2026 Kd-Nr. 47227004";"Ausgang";"DE89974422597303748508";"-26,57";"DE22OT37432006083";"OT-47227004";"";"8. fixed costs";"telephone"
"17.02.26";"17.02.26";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"0045358597302 PP.4855.PP . TODOIST, Ihr Einkauf bei TODOIST";"Ausgang";"DE88500700100175526303";"-62,47";"LU96ZZZ0000000000000000058";"5PYM732285704KV";"";"7. abos";"cloud/software"
"07.06.26";"07.06.26";"Gebucht";"Lukas Mustermann";"Zweirad.Stadler/Lübeck";"ZWEIRAD 2026-06-07T13:15:50 KFN 0 VJ 2812";"Ausgang";"";"-1.335,68";"";"";"";"3. mobility";"bicycle"
"14.02.26";"14.02.26";"Gebucht";"Lukas Mustermann";"Vermieter Petersen";"Miete 02/2026 Whg 8852871";"Ausgang";"DE58344302997385442402";"-484,31";"DE22VP94804688698";"VP-8852871";"";"8. fixed costs";"rent"
"07.04.26";"07.04.26";"Gebucht";"Lukas Mustermann";"Dropbox";"DROPBOX Abo Kd-Nr. 50521120 04/2026";"Ausgang";"DE36081641804460819714";"-10,57";"DE22D08346954495";"D-50521120";"";"7. abos";"cloud/software"
"09.03.26";"09.03.26";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"2410386571918 PP.4855.PP . STARBUCKS, Ihr Einkauf bei STARBUCKS";"Ausgang";"DE88500700100175526303";"-91,66";"LU96ZZZ0000000000000000058";"5PYM261990623KV";"";"2. lifestyle&fun";"going out (food&drinks)"
"15.04.26";"15.04.26";"Gebucht";"Lukas Mustermann";"Obsthof.Lange/Essen";"OBSTHOF SAGT DANKE. 2026-04-15T17:55:40 KFN 0 VJ 2812";"Ausgang";"";"-35,15";"";"";"";"1. groceries";"farmers market"
"11.03.26";"11.03.26";"Gebucht";"Lukas Mustermann";"taz";"TAZ Abo Kd-Nr. 932879274 03/2026";"Ausgang";"DE62268975311524387207";"-38,06";"DE22T57931444941";"T-932879274";"";"7. abos";"(e)-papers"
"02.03.26";"02.03.26";"Gebucht";"Lukas Mustermann";"ARD ZDF Deutschlandradio Beitragsservice";"Rundfunkbeitrag 03/2026 Beitragsnr 12570670";"Ausgang";"DE77924454759711315687";"-38,32";"DE22AZD31024264596";"AZD-12570670";"";"8. fixed costs";"rundfunk"
"03.06.26";"03.06.26";"Gebucht";"Lukas Mustermann";"ARD ZDF Deutschlandradio Beitragsservice";"Rundfunkbeitrag 06/2026 Beitragsnr 024155";"Ausgang";"DE17586373533270289966";"-21,43";"DE22AZD68685843116";"AZD-024155";"";"8. fixed costs";"rundfunk"
"09.07.25";"09.07.25";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"6615541643167 PP.4855.PP . S.OLIVER, Ihr Einkauf bei S.OLIVER";"Ausgang";"DE88500700100175526303";"-16,49";"LU96ZZZ0000000000000000058";"5PYM045023290KV";"";"2. lifestyle&fun";"shopping (clothes)"
"26.06.26";"26.06.26";"Gebucht";"Lukas Mustermann";"Der Freitag";"DER Abo Kd-Nr. 926890 06/2026";"Ausgang";"DE09860681441666117729";"-29,29";"DE22DF42067080585";"DF-926890";"";"7. abos";"(e)-papers"
"23.07.25";"23.07.25";"Gebucht";"Lukas Mustermann";"Opernhaus";"Lastschrift 07/2025 Ref 3423425";"Ausgang";"DE83230241026153473552";"-127,23";"DE22O89611223386";"O-3423425";"";"2. lifestyle&fun";"theatre/opera"
"20.02.26";"20.02.26";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"2588358681225 PP.4855.PP . GESCHENKE24, Ihr Einkauf bei GESCHENKE24";"Ausgang";"DE88500700100175526303";"-51,54";"LU96ZZZ0000000000000000058";"5PYM957244617KV";"";"2. lifestyle&fun";"presents"
"20.11.25";"20.11.25";"Gebucht";"Lukas Mustermann";"Cloudflare";"CLOUDFLARE Abo Kd-Nr. 81987088 11/2025";"Ausgang";"DE40755380536597268395";"-48,89";"DE22C07051306967";"C-81987088";"";"7. abos";"self-hosting"
"25.04.26";"25.04.26";"Gebucht";"Lukas Mustermann";"REWE.Center/Düsseldorf";"REWE SAGT DANKE. 2026-04-25T11:32:31 KFN 0 VJ 2812";"Ausgang";"";"-41,55";"";"";"";"1. groceries";"supermarket"
"30.01.26";"30.01.26";"Gebucht";"Lukas Mustermann";"DB.Navigator/Kiel";"DB 01783325//Kiel/DE 2026-01-30T17:51:39 KFN 0 VJ 2812";"Ausgang";"";"-14,81";"";"";"";"3. mobility";"train tickets"
"15.08.25";"15.08.25";"Gebucht";"Lukas Mustermann";"EASYFITNESS";"EASYFITNESS Abo Kd-Nr. 242695 08/2025";"Ausgang";"DE75385139763529461426";"-38,97";"DE22E20408520633";"E-242695";"";"7. abos";"gym"
"19.12.25";"19.12.25";"Gebucht";"Lukas Mustermann";"Amazon Prime Video";"AMAZON Abo Kd-Nr. 880316647 12/2025";"Ausgang";"DE95127983124285354160";"-11,58";"DE22APV19919848087";"APV-880316647";"";"7. abos";"streaming"
"20.12.25";"20.12.25";"Gebucht";"Lukas Mustermann";"FREENOW/Münster";"FREENOW 47744735//Münster/DE 2025-12-20T08:23:19 KFN 0 VJ 2812";"Ausgang";"";"-60,14";"";"";"";"3. mobility";"taxi"
"19.12.25";"19.12.25";"Gebucht";"Lukas Mustermann";"Der Freitag";"DER Abo Kd-Nr. 6791207 12/2025";"Ausgang";"DE20957890355081996844";"-33,09";"DE22DF56578174420";"DF-6791207";"";"7. abos";"(e)-papers"
"18.12.25";"18.12.25";"Gebucht";"Lukas Mustermann";"Radbag/Köln";"RADBAG SAGT DANKE. 2025-12-18T22:27:21 KFN 0 VJ 2812";"Ausgang";"";"-144,98";"";"";"";"2. lifestyle&fun";"presents"
"16.12.25";"16.12.25";"Gebucht";"Lukas Mustermann";"ARD ZDF Deutschlandradio Beitragsservice";"Rundfunkbeitrag 12/2025 Beitragsnr 930999";"Ausgang";"DE86891950786796999938";"-34,13";"DE22AZD19194874612";"AZD-930999";"";"8. fixed costs";"rundfunk"
"15.04.26";"15.04.26";"Gebucht";"Lukas Mustermann";"Allianz";"Versicherungsbeitrag Police 95697755 04/2026";"Ausgang";"DE61234001522904015076";"-94,86";"DE22A29420121722";"A-95697755";"";"8. fixed costs";"insurance"
"01.06.26";"01.06.26";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"3242169435328 PP.4855.PP . NETCUP, Ihr Einkauf bei NETCUP";"Ausgang";"DE88500700100175526303";"-4,24";"LU96ZZZ0000000000000000058";"5PYM617805813KV";"";"7. abos";"self-hosting"
"02.08.25";"02.08.25";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"3433536757777 PP.4855.PP . IONOS, Ihr Einkauf bei IONOS";"Ausgang";"DE88500700100175526303";"-14,08";"LU96ZZZ0000000000000000058";"5PYM342658750KV";"";"7. abos";"self-hosting"
"21.02.26";"21.02.26";"Gebucht";"Lukas Mustermann";"ARD ZDF Deutschlandradio Beitragsservice";"Rundfunkbeitrag 02/2026 Beitragsnr 0790991";"Ausgang";"DE99846761709951103562";"-47,82";"DE22AZD57621090280";"AZD-0790991";"";"8. fixed costs";"rundfunk"
"07.05.26";"07.05.26";"Gebucht";"Lukas Mustermann";"VVS Stuttgart";"Lastschrift 05/2026 Ref 145788";"Ausgang";"DE70715238676738209746";"-31,72";"DE22VS19177987682";"VS-145788";"";"3. mobility";"öpnv"
"25.08.25";"25.08.25";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"3202640093339 PP.4855.PP . ELEVENLABS, Ihr Einkauf bei ELEVENLABS";"Ausgang";"DE88500700100175526303";"-22,93";"LU96ZZZ0000000000000000058";"5PYM637902038KV";"";"7. abos";"AI"
"26.10.25";"26.10.25";"Gebucht";"Lukas Mustermann";"Decathlon.886/Köln";"DECATHLON SAGT DANKE. 2025-10-26T11:38:06 KFN 0 VJ 2812";"Ausgang";"";"-67,98";"";"";"";"2. lifestyle&fun";"sports"
"02.11.25";"02.11.25";"Gebucht";"Lukas Mustermann";"HanseMerkur";"Versicherungsbeitrag Police 406958051 11/2025";"Ausgang";"DE84047735031884974163";"-226,75";"DE22H22855633660";"H-406958051";"";"8. fixed costs";"insurance"
"04.12.25";"04.12.25";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"6143788443706 PP.4855.PP . PLURALSIGHT, Ihr Einkauf bei PLURALSIGHT";"Ausgang";"DE88500700100175526303";"-112,12";"LU96ZZZ0000000000000000058";"5PYM618756467KV";"";"5. education";"online courses"
"12.09.25";"12.09.25";"Gebucht";"Lukas Mustermann";"IKEA/Berlin";"Kartenzahlung 2025-09-12T19:18:56 KFN 0 VJ 2812";"Ausgang";"";"-44,47";"";"";"";"2. lifestyle&fun";"shopping (rest)"
"21.09.25";"21.09.25";"Gebucht";"Lukas Mustermann";"Hofladen.Petersen/Wuppertal";"HOFLADEN 58181412//Wuppertal/DE 2025-09-21T15:03:41 KFN 0 VJ 2812";"Ausgang";"";"-37,49";"";"";"";"1. groceries";"farmers market"
"13.02.26";"13.02.26";"Gebucht";"Lukas Mustermann";"ARD ZDF Deutschlandradio Beitragsservice";"Rundfunkbeitrag 02/2026 Beitragsnr 94872484";"Ausgang";"DE92615283056820808207";"-54,67";"DE22AZD80988220925";"AZD-94872484";"";"8. fixed costs";"rundfunk"
"20.03.26";"20.03.26";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"7799899246924 PP.4855.PP . GITHUB COPILOT, Ihr Einkauf bei GITHUB COPILOT";"Ausgang";"DE88500700100175526303";"-44,39";"LU96ZZZ0000000000000000058";"5PYM704811301KV";"";"7. abos";"AI"
"07.06.26";"07.06.26";"Gebucht";"Lukas Mustermann";"LIDL/Dresden";"LIDL SAGT DANKE. 2026-06-07T10:56:08 KFN 0 VJ 2812";"Ausgang";"";"-78,72";"";"";"";"1. groceries";"supermarket"
"07.10.25";"07.10.25";"Gebucht";"Lukas Mustermann";"Filmpalast/Freiburg";"FILMPALAST SAGT DANKE. 2025-10-07T08:36:33 KFN 0 VJ 2812";"Ausgang";"";"-33,79";"";"";"";"2. lifestyle&fun";"cinema"
"26.06.26";"26.06.26";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"0157164794738 PP.4855.PP . AIRBNB, Ihr Einkauf bei AIRBNB";"Ausgang";"DE88500700100175526303";"-277,06";"LU96ZZZ0000000000000000058";"5PYM646317520KV";"";"2. lifestyle&fun";"vacation"
"17.08.25";"17.08.25";"Gebucht";"Lukas Mustermann";"EWE Internet";"Rechnung 08/2025 Kd-Nr. 72020631";"Ausgang";"DE41092443295405686429";"-36,95";"DE22EI61724727318";"EI-72020631";"";"8. fixed costs";"internet"
"01.05.26";"01.05.26";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"8557421643599 PP.4855.PP . EDX, Ihr Einkauf bei EDX";"Ausgang";"DE88500700100175526303";"-80,51";"LU96ZZZ0000000000000000058";"5PYM009378146KV";"";"5. education";"online courses"
"20.12.25";"20.12.25";"Gebucht";"Lukas Mustermann";"Etsy/Berlin";"ETSY SAGT DANKE. 2025-12-20T20:46:19 KFN 0 VJ 2812";"Ausgang";"";"-106,72";"";"";"";"2. lifestyle&fun";"presents"
"17.06.26";"17.06.26";"Gebucht";"Lukas Mustermann";"DB.Navigator/Hamburg";"DB SAGT DANKE. 2026-06-17T08:00:07 KFN 0 VJ 2812";"Ausgang";"";"-72,91";"";"";"";"3. mobility";"train tickets"
"06.10.25";"06.10.25";"Gebucht";"Lukas Mustermann";"Wohnungsbau Genossenschaft";"Miete 10/2025 Whg 579208";"Ausgang";"DE23661620172951266086";"-1.184,67";"DE22WG96110840390";"WG-579208";"";"8. fixed costs";"rent"
"22.04.26";"22.04.26";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"2342108902851 PP.4855.PP . ZALANDO, Ihr Einkauf bei ZALANDO";"Ausgang";"DE88500700100175526303";"-46,28";"LU96ZZZ0000000000000000058";"5PYM553334264KV";"";"2. lifestyle&fun";"shopping (clothes)"
"03.12.25";"03.12.25";"Gebucht";"Lukas Mustermann";"Hotel.Astoria/München";"HOTEL SAGT DANKE. 2025-12-03T22:50:29 KFN 0 VJ 2812";"Ausgang";"";"-545,68";"";"";"";"2. lifestyle&fun";"vacation"
"15.07.25";"15.07.25";"Gebucht";"Lukas Mustermann";"Bolt/Augsburg";"BOLT SAGT DANKE. 2025-07-15T10:08:49 KFN 0 VJ 2812";"Ausgang";"";"-15,20";"";"";"";"3. mobility";"taxi"
"19.06.26";"19.06.26";"Gebucht";"Lukas Mustermann";"Der Spiegel";"DER Abo Kd-Nr. 282111 06/2026";"Ausgang";"DE26421815447889377070";"-33,59";"DE22DS50709506263";"DS-282111";"";"7. abos";"(e)-papers"
"15.11.25";"15.11.25";"Gebucht";"Lukas Mustermann";"Stadtwerke München Wärme";"Abschlag 11/2025 Kundennr 782637692";"Ausgang";"DE46105993180447940505";"-135,34";"DE22SMW15949060356";"SMW-782637692";"";"8. fixed costs";"gas/heating"
"27.09.25";"27.09.25";"Gebucht";"Lukas Mustermann";"Komödie";"Lastschrift 09/2025 Ref 06373149";"Ausgang";"DE50136497189241956252";"-19,68";"DE22K57150997683";"K-06373149";"";"2. lifestyle&fun";"theatre/opera"
"02.11.25";"02.11.25";"Gebucht";"Lukas Mustermann";"Sausalitos/Aachen";"SAUSALITOS 71208267//Aachen/DE 2025-11-02T14:03:06 KFN 0 VJ 2812";"Ausgang";"";"-13,37";"";"";"";"2. lifestyle&fun";"going out (food&drinks)"
"04.06.26";"04.06.26";"Gebucht";"Lukas Mustermann";"O2 Telefonica";"Rechnung 06/2026 Kd-Nr. 0338738";"Ausgang";"DE45350021563836669436";"-58,47";"DE22OT58694919978";"OT-0338738";"";"8. fixed costs";"telephone"
"20.09.25";"20.09.25";"Gebucht";"Lukas Mustermann";"Otelo";"Rechnung 09/2025 Kd-Nr. 99392886";"Ausgang";"DE68980106528544305236";"-15,74";"DE22O14163707274";"O-99392886";"";"8. fixed costs";"telephone"
"05.12.25";"05.12.25";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"1124903521356 PP.4855.PP . NORDSEE, Ihr Einkauf bei NORDSEE";"Ausgang";"DE88500700100175526303";"-48,85";"LU96ZZZ0000000000000000058";"5PYM804420678KV";"";"2. lifestyle&fun";"going out (food&drinks)"
"20.12.25";"20.12.25";"Gebucht";"Lukas Mustermann";"Philharmonie/Hamburg";"PHILHARMONIE SAGT DANKE. 2025-12-20T08:19:07 KFN 0 VJ 2812";"Ausgang";"";"-65,72";"";"";"";"2. lifestyle&fun";"theatre/opera"
"29.03.26";"29.03.26";"Gebucht";"Lukas Mustermann";"Babbel/Dresden";"BABBEL 2026-03-29T16:11:52 KFN 0 VJ 2812";"Ausgang";"";"-157,37";"";"";"";"5. education";"online courses"
"12.02.26";"12.02.26";"Gebucht";"Lukas Mustermann";"Cinestar/Kassel";"CINESTAR SAGT DANKE. 2026-02-12T09:06:43 KFN 0 VJ 2812";"Ausgang";"";"-9,48";"";"";"";"2. lifestyle&fun";"cinema"
"01.07.25";"01.07.25";"Gebucht";"Lukas Mustermann";"Babbel";"BABBEL Abo Kd-Nr. 017092640 07/2025";"Ausgang";"DE70308808172628296824";"-51,14";"DE22B48500728895";"B-017092640";"";"5. education";"online courses"
"12.05.26";"12.05.26";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"2855359520561 PP.4855.PP . CUBE STORE, Ihr Einkauf bei CUBE STORE";"Ausgang";"DE88500700100175526303";"-867,84";"LU96ZZZ0000000000000000058";"5PYM006799006KV";"";"3. mobility";"bicycle"
"27.09.25";"27.09.25";"Gebucht";"Lukas Mustermann";"R+V Versicherung";"Versicherungsbeitrag Police 324044 09/2025";"Ausgang";"DE01217856343614550129";"-23,11";"DE22RV04312868667";"RV-324044";"";"8. fixed costs";"insurance"
"14.12.25";"14.12.25";"Gebucht";"Lukas Mustermann";"Cafe.Milchbar/Karlsruhe";"CAFE 98280737//Karlsruhe/DE 2025-12-14T18:07:59 KFN 0 VJ 2812";"Ausgang";"";"-41,34";"";"";"";"2. lifestyle&fun";"going out (food&drinks)"
"14.09.25";"14.09.25";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"0122777079334 PP.4855.PP . UCI KINOWELT, Ihr Einkauf bei UCI KINOWELT";"Ausgang";"DE88500700100175526303";"-20,80";"LU96ZZZ0000000000000000058";"5PYM960501667KV";"";"2. lifestyle&fun";"cinema"
"14.06.26";"14.06.26";"Gebucht";"Lukas Mustermann";"Check24 Versicherung";"Versicherungsbeitrag Police 76600974 06/2026";"Ausgang";"DE90912619358151418594";"-133,15";"DE22CV00489656084";"CV-76600974";"";"8. fixed costs";"insurance"
"14.09.25";"14.09.25";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"2689334864970 PP.4855.PP . HUGENDUBEL, Ihr Einkauf bei HUGENDUBEL";"Ausgang";"DE88500700100175526303";"-44,14";"LU96ZZZ0000000000000000058";"5PYM350675789KV";"";"5. education";"books"
"17.10.25";"17.10.25";"Gebucht";"Lukas Mustermann";"Traumpalast/Wuppertal";"Kartenzahlung 2025-10-17T17:51:03 KFN 0 VJ 2812";"Ausgang";"";"-31,31";"";"";"";"2. lifestyle&fun";"cinema"
"04.08.25";"04.08.25";"Gebucht";"Lukas Mustermann";"Fitness First";"FITNESS Abo Kd-Nr. 95285994 08/2025";"Ausgang";"DE75763798293055779798";"-65,29";"DE22FF36760741059";"FF-95285994";"";"7. abos";"gym"
"23.02.26";"23.02.26";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"7722660256265 PP.4855.PP . SATURN, Ihr Einkauf bei SATURN";"Ausgang";"DE88500700100175526303";"-157,02";"LU96ZZZ0000000000000000058";"5PYM062292310KV";"";"2. lifestyle&fun";"shopping (rest)"
"13.04.26";"13.04.26";"Gebucht";"Lukas Mustermann";"Spielwaren.Müller/Freiburg";"Kartenzahlung 2026-04-13T10:35:07 KFN 0 VJ 2812";"Ausgang";"";"-304,53";"";"";"";"4. family";"family"
"03.07.25";"03.07.25";"Gebucht";"Lukas Mustermann";"About.You.4809/Hannover";"ABOUT SAGT DANKE. 2025-07-03T15:02:41 KFN 0 VJ 2812";"Ausgang";"";"-135,17";"";"";"";"2. lifestyle&fun";"shopping (clothes)"
"06.01.26";"06.01.26";"Gebucht";"Lukas Mustermann";"Philharmonie.8177/Kiel";"PHILHARMONIE 86851276//Kiel/DE 2026-01-06T20:26:22 KFN 0 VJ 2812";"Ausgang";"";"-109,14";"";"";"";"2. lifestyle&fun";"theatre/opera"
"03.05.26";"03.05.26";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"0413797723692 PP.4855.PP . KANUVERLEIH FÖRDE, Ihr Einkauf bei KANUVERLEIH FÖRDE";"Ausgang";"DE88500700100175526303";"-155,45";"LU96ZZZ0000000000000000058";"5PYM929842579KV";"";"2. lifestyle&fun";"sports"
"28.04.26";"28.04.26";"Gebucht";"Lukas Mustermann";"Immobilien Verwaltung Schulz";"Miete 04/2026 Whg 988040";"Ausgang";"DE93362724452275942673";"-1.243,41";"DE22IVS27222155325";"IVS-988040";"";"8. fixed costs";"rent"
"02.05.26";"02.05.26";"Gebucht";"Lukas Mustermann";"Käsestand.Wittkamp/Lübeck";"KÄSESTAND SAGT DANKE. 2026-05-02T14:45:09 KFN 0 VJ 2812";"Ausgang";"";"-25,98";"";"";"";"1. groceries";"farmers market"
"27.12.25";"27.12.25";"Gebucht";"Lukas Mustermann";"OBI/Aachen";"OBI 2025-12-27T19:24:09 KFN 0 VJ 2812";"Ausgang";"";"-85,86";"";"";"";"2. lifestyle&fun";"shopping (rest)"
"21.09.25";"21.09.25";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"0299015579980 PP.4855.PP . BLUMEN FLEUROP, Ihr Einkauf bei BLUMEN FLEUROP";"Ausgang";"DE88500700100175526303";"-36,97";"LU96ZZZ0000000000000000058";"5PYM284139080KV";"";"2. lifestyle&fun";"presents"
"26.01.26";"26.01.26";"Gebucht";"Lukas Mustermann";"Blumenstand.Rosa/Rostock";"BLUMENSTAND SAGT DANKE. 2026-01-26T17:04:21 KFN 0 VJ 2812";"Ausgang";"";"-35,75";"";"";"";"1. groceries";"farmers market"
"20.01.26";"20.01.26";"Gebucht";"Lukas Mustermann";"Ernstings family";"Lastschrift 01/2026 Ref 433629";"Ausgang";"DE99466450999900108985";"-191,72";"DE22EF73908352118";"EF-433629";"";"4. family";"family"
"10.03.26";"10.03.26";"Gebucht";"Lukas Mustermann";"Der.Zauberladen/Heidelberg";"DER 2026-03-10T08:22:04 KFN 0 VJ 2812";"Ausgang";"";"-20,94";"";"";"";"2. lifestyle&fun";"presents"
"17.06.26";"17.06.26";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"7379457727853 PP.4855.PP . ROSSMANN, Ihr Einkauf bei ROSSMANN";"Ausgang";"DE88500700100175526303";"-112,81";"LU96ZZZ0000000000000000058";"5PYM242642506KV";"";"2. lifestyle&fun";"shopping (rest)"
"12.05.26";"12.05.26";"Gebucht";"Lukas Mustermann";"Stadtwerke München";"Abschlag 05/2026 Kundennr 727154224";"Ausgang";"DE12503834124722372074";"-53,11";"DE22SM19753700632";"SM-727154224";"";"8. fixed costs";"electricity"
"05.08.25";"05.08.25";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"0687616481980 PP.4855.PP . DEICHMANN, Ihr Einkauf bei DEICHMANN";"Ausgang";"DE88500700100175526303";"-16,41";"LU96ZZZ0000000000000000058";"5PYM770460568KV";"";"2. lifestyle&fun";"shopping (clothes)"
"02.01.26";"02.01.26";"Gebucht";"Lukas Mustermann";"Telekom Internet";"Rechnung 01/2026 Kd-Nr. 1203581";"Ausgang";"DE39795196245240558972";"-21,02";"DE22TI35919988552";"TI-1203581";"";"8. fixed costs";"internet"
"20.01.26";"20.01.26";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"7413075384185 PP.4855.PP . CITY TAXI, Ihr Einkauf bei CITY TAXI";"Ausgang";"DE88500700100175526303";"-46,65";"LU96ZZZ0000000000000000058";"5PYM201362608KV";"";"3. mobility";"taxi"
"18.06.26";"18.06.26";"Gebucht";"Lukas Mustermann";"Zahnarztpraxis.Dr..Klein/Bremen";"ZAHNARZTPRAXIS SAGT DANKE. 2026-06-18T14:48:54 KFN 0 VJ 2812";"Ausgang";"";"-155,98";"";"";"";"6. healthcare";"doctor"
"07.12.25";"07.12.25";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"2059960438787 PP.4855.PP . TOM TAILOR, Ihr Einkauf bei TOM TAILOR";"Ausgang";"DE88500700100175526303";"-166,80";"LU96ZZZ0000000000000000058";"5PYM535778811KV";"";"2. lifestyle&fun";"shopping (clothes)"
"23.12.25";"23.12.25";"Gebucht";"Lukas Mustermann";"Mrs Sporty";"MRS Abo Kd-Nr. 091595 12/2025";"Ausgang";"DE67832395936019412706";"-58,77";"DE22MS61853608780";"MS-091595";"";"7. abos";"gym"
"25.11.25";"25.11.25";"Gebucht";"Lukas Mustermann";"Deutsche Glasfaser";"Rechnung 11/2025 Kd-Nr. 261668";"Ausgang";"DE45015622584819060459";"-22,03";"DE22DG82781470564";"DG-261668";"";"8. fixed costs";"internet"
"28.08.25";"28.08.25";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"0792304660012 PP.4855.PP . STERNTALER, Ihr Einkauf bei STERNTALER";"Ausgang";"DE88500700100175526303";"-283,61";"LU96ZZZ0000000000000000058";"5PYM838271012KV";"";"4. family";"family"
"30.08.25";"30.08.25";"Gebucht";"Lukas Mustermann";"Hausverwaltung Meyer";"Miete 08/2025 Whg 462133459";"Ausgang";"DE58295656219295909944";"-1.353,28";"DE22HM14753763782";"HM-462133459";"";"8. fixed costs";"rent"
"17.12.25";"17.12.25";"Gebucht";"Lukas Mustermann";"ElevenLabs";"ELEVENLABS Abo Kd-Nr. 720367027 12/2025";"Ausgang";"DE51005687069057112181";"-21,84";"DE22E67932353933";"E-720367027";"";"7. abos";"AI"
"20.03.26";"20.03.26";"Gebucht";"Lukas Mustermann";"Replicate";"REPLICATE Abo Kd-Nr. 508924 03/2026";"Ausgang";"DE46403507695559355881";"-29,40";"DE22R08227754777";"R-508924";"";"7. abos";"AI"
"31.12.25";"31.12.25";"Gebucht";"Lukas Mustermann";"Deutsche Glasfaser";"Rechnung 12/2025 Kd-Nr. 337343488";"Ausgang";"DE91900002420127760662";"-38,45";"DE22DG59578744112";"DG-337343488";"";"8. fixed costs";"internet"
"27.01.26";"27.01.26";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"7849622494510 PP.4855.PP . SONNEN APOTHEKE, Ihr Einkauf bei SONNEN APOTHEKE";"Ausgang";"DE88500700100175526303";"-27,12";"LU96ZZZ0000000000000000058";"5PYM462506929KV";"";"6. healthcare";"pharmacy"
"21.08.25";"21.08.25";"Gebucht";"Lukas Mustermann";"Kanuverleih.Förde.5561/Mannheim";"KANUVERLEIH 2025-08-21T10:54:48 KFN 0 VJ 2812";"Ausgang";"";"-132,35";"";"";"";"2. lifestyle&fun";"sports"
"17.05.26";"17.05.26";"Gebucht";"Lukas Mustermann";"NP.Markt.3455/Essen";"NP SAGT DANKE. 2026-05-17T09:08:09 KFN 0 VJ 2812";"Ausgang";"";"-27,29";"";"";"";"1. groceries";"supermarket"
"06.05.26";"06.05.26";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"3965049627322 PP.4855.PP . FAHRRAD XXL, Ihr Einkauf bei FAHRRAD XXL";"Ausgang";"DE88500700100175526303";"-1.081,05";"LU96ZZZ0000000000000000058";"5PYM626114243KV";"";"3. mobility";"bicycle"
"02.07.25";"02.07.25";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"4075602310640 PP.4855.PP . CLOUDFLARE, Ihr Einkauf bei CLOUDFLARE";"Ausgang";"DE88500700100175526303";"-4,27";"LU96ZZZ0000000000000000058";"5PYM797296822KV";"";"7. abos";"self-hosting"
"05.11.25";"05.11.25";"Gebucht";"Lukas Mustermann";"EWE Internet";"Rechnung 11/2025 Kd-Nr. 152218";"Ausgang";"DE15958812368866088232";"-24,44";"DE22EI35113952254";"EI-152218";"";"8. fixed costs";"internet"
